,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,min_travel_time
221478,2015-07-01 16:27:14,2015-07-01 16:40:44,3,0.81,-73.99214935302734,40.74396896362305,-73.9843521118164,40.7546501159668,810
221475,2015-07-01 16:27:14,2015-07-01 16:38:51,1,1.3,-73.97696685791014,40.75534057617188,-73.97380065917967,40.74370956420898,697
221480,2015-07-01 16:27:15,2015-07-01 16:52:59,1,3.3,-73.97251892089844,40.7642822265625,-74.00408172607422,40.73311233520508,1544
221481,2015-07-01 16:27:15,2015-07-01 16:41:05,1,2.3,-73.96743774414062,40.763328552246094,-73.9915771484375,40.73887634277344,830
221482,2015-07-01 16:27:15,2015-07-01 16:44:08,1,1.5,-73.99845123291014,40.73385238647461,-73.99813079833984,40.719573974609375,1013
221485,2015-07-01 16:27:17,2015-07-01 16:43:44,1,3.0,-73.97056579589844,40.758499145507805,-73.9763412475586,40.72380065917969,987
221489,2015-07-01 16:27:17,2015-07-01 16:50:29,1,1.81,-73.99036407470702,40.756702423095696,-73.98921966552734,40.74325180053711,1392
221491,2015-07-01 16:27:18,2015-07-01 16:40:20,1,1.0,-73.98269653320312,40.739612579345696,-73.98780822753906,40.74946212768555,782
221492,2015-07-01 16:27:18,2015-07-01 16:28:14,2,0.34,-73.9832305908203,40.77147674560546,-73.9861068725586,40.767475128173835,56
221493,2015-07-01 16:27:18,2015-07-01 16:33:08,3,0.55,-73.97663116455078,40.74771881103516,-73.96926116943358,40.74946975708008,350
221494,2015-07-01 16:27:20,2015-07-01 16:38:11,1,1.3,-73.98511505126953,40.76324844360352,-73.99137878417967,40.74990463256836,651
221496,2015-07-01 16:27:20,2015-07-01 16:43:28,1,1.1,-73.99278259277344,40.73658752441406,-73.98350524902342,40.74354553222656,968
221500,2015-07-01 16:27:20,2015-07-01 17:08:48,1,4.06,-74.00257873535155,40.71461486816406,-73.98546600341797,40.75870132446289,2488
221503,2015-07-01 16:27:21,2015-07-01 16:47:39,1,5.79,-73.97137451171875,40.75556182861328,-74.0077133178711,40.70490646362305,1218
221502,2015-07-01 16:27:21,2015-07-01 16:37:14,1,1.2,-73.97893524169923,40.76682662963867,-73.97798919677734,40.75396728515625,593
221504,2015-07-01 16:27:22,2015-07-01 16:43:06,1,2.4,-73.9716567993164,40.74641418457031,-73.98838043212889,40.768699645996094,944
221505,2015-07-01 16:27:22,2015-07-01 17:12:11,1,5.6,-74.01526641845702,40.70462417602539,-73.98583221435547,40.74691009521485,2689
221509,2015-07-01 16:27:22,2015-07-01 16:44:24,1,2.79,-73.97476196289062,40.76163482666016,-74.00668334960938,40.74249649047852,1022
221510,2015-07-01 16:27:23,2015-07-01 16:39:23,1,1.3,-73.96947479248048,40.761821746826165,-73.9815902709961,40.74639892578125,720
221511,2015-07-01 16:27:23,2015-07-01 16:44:14,1,1.8,-73.99103546142578,40.74972152709961,-73.97406768798828,40.762733459472656,1011
221512,2015-07-01 16:27:24,2015-07-01 16:36:13,1,1.6,-73.99132537841797,40.74992752075195,-73.99129486083984,40.73285675048828,529
221513,2015-07-01 16:27:24,2015-07-01 16:37:02,1,1.4,-73.98503875732422,40.741653442382805,-73.99772644042967,40.73282623291016,578
221515,2015-07-01 16:27:24,2015-07-01 16:31:51,5,0.64,-73.97679901123048,40.766010284423835,-73.98428344726561,40.7607307434082,267
221519,2015-07-01 16:27:25,2015-07-01 16:32:50,1,1.3,-73.99139404296875,40.72759246826172,-73.99178314208984,40.73923110961913,325
221520,2015-07-01 16:27:25,2015-07-01 16:48:05,1,2.46,-74.001953125,40.72624969482422,-73.97884368896483,40.75054168701172,1240
221522,2015-07-01 16:27:25,2015-07-01 16:45:28,1,1.33,-73.99919128417967,40.743202209472656,-73.98506927490233,40.7323112487793,1083
221527,2015-07-01 16:27:26,2015-07-01 16:36:14,5,0.49,-73.99138641357422,40.75424957275391,-73.99147033691406,40.76057052612305,528
221526,2015-07-01 16:27:26,2015-07-01 16:33:00,1,0.9,-73.98670196533203,40.73973846435546,-73.98693084716798,40.72960662841797,334
221524,2015-07-01 16:27:26,2015-07-01 16:37:54,1,1.3,-73.97003173828125,40.760501861572266,-73.98191833496092,40.74608612060546,628
221525,2015-07-01 16:27:26,2015-07-01 16:56:46,1,1.9,-73.99031066894531,40.753616333007805,-73.98049926757811,40.742431640625,1760
221531,2015-07-01 16:27:27,2015-07-01 16:43:23,1,1.48,-73.97015380859375,40.7616081237793,-73.98841857910156,40.7540168762207,956
221533,2015-07-01 16:27:28,2015-07-01 16:45:45,1,6.2,-73.97267913818358,40.756057739257805,-74.013671875,40.7078971862793,1097
221534,2015-07-01 16:27:28,2015-07-01 16:38:25,1,0.8,-73.97749328613281,40.76016998291016,-73.97177124023438,40.76314926147461,657
221541,2015-07-01 16:27:30,2015-07-01 16:48:28,3,2.55,-73.99329376220702,40.738277435302734,-73.99695587158203,40.763519287109375,1258
221542,2015-07-01 16:27:30,2015-07-01 16:30:14,3,0.65,-73.9752426147461,40.741260528564446,-73.98188018798828,40.743255615234375,164
221543,2015-07-01 16:27:30,2015-07-01 16:37:15,2,0.98,-74.01398468017578,40.71216583251953,-74.00606536865233,40.719268798828125,585
221544,2015-07-01 16:27:31,2015-07-01 16:44:57,1,1.7,-73.97637939453125,40.74838638305664,-73.9803237915039,40.76549911499024,1046
221545,2015-07-01 16:27:31,2015-07-01 16:38:03,1,1.3,-73.97352600097656,40.763328552246094,-73.98551177978516,40.7470588684082,632
221549,2015-07-01 16:27:31,2015-07-01 16:33:42,1,0.9,-73.97486877441406,40.75260925292969,-73.96417236328125,40.756961822509766,371
221550,2015-07-01 16:27:31,2015-07-01 16:37:32,1,0.81,-73.99036407470702,40.73103332519531,-73.99158477783203,40.74069595336913,601
221551,2015-07-01 16:27:31,2015-07-01 17:00:57,1,3.14,-74.0091552734375,40.71238708496094,-73.99224853515625,40.75312042236328,2006
221556,2015-07-01 16:27:32,2015-07-01 16:37:09,1,0.9,-73.97355651855469,40.754356384277344,-73.97673797607422,40.764556884765625,577
221560,2015-07-01 16:27:32,2015-07-01 16:50:12,1,4.92,-73.97393798828125,40.747318267822266,-74.01133728027342,40.71334838867188,1360
221555,2015-07-01 16:27:32,2015-07-01 16:41:24,1,0.7,-73.98092651367188,40.75307846069336,-73.987060546875,40.751026153564446,832
221557,2015-07-01 16:27:32,2015-07-01 17:05:31,2,5.2,-74.01416015625,40.712207794189446,-73.97470855712889,40.76236724853516,2279
221564,2015-07-01 16:27:33,2015-07-01 16:34:31,1,0.9,-73.97462463378906,40.74729537963867,-73.98294067382812,40.73528671264648,418
221566,2015-07-01 16:27:33,2015-07-01 16:49:54,6,1.44,-73.9901123046875,40.73264694213867,-73.99065399169923,40.74881362915039,1341
221567,2015-07-01 16:27:33,2015-07-01 16:44:23,1,1.23,-73.98223876953125,40.77036285400391,-73.96787261962889,40.76290512084961,1010
221569,2015-07-01 16:27:34,2015-07-01 16:37:05,2,0.86,-73.974853515625,40.75228118896485,-73.968017578125,40.75947952270508,571
221570,2015-07-01 16:27:35,2015-07-01 16:43:28,1,1.5,-74.01409149169923,40.717918395996094,-74.00123596191406,40.72688293457031,953
221572,2015-07-01 16:27:36,2015-07-01 16:43:50,2,3.2,-73.9997787475586,40.72675323486328,-74.00359344482422,40.70608139038086,974
221574,2015-07-01 16:27:36,2015-07-01 16:55:06,1,2.87,-73.99974822998048,40.721973419189446,-73.97601318359375,40.749557495117195,1650
221575,2015-07-01 16:27:36,2015-07-01 16:42:08,5,1.34,-74.00092315673827,40.73186111450195,-73.98806762695312,40.748046875,872
221577,2015-07-01 16:27:37,2015-07-01 16:29:01,1,0.37,-73.97699737548828,40.74998092651367,-73.9784164428711,40.74569320678711,84
221585,2015-07-01 16:27:40,2015-07-01 16:32:54,1,1.01,-73.98412322998048,40.75286102294922,-73.99092102050781,40.743755340576165,314
221589,2015-07-01 16:27:41,2015-07-01 16:34:27,4,0.67,-73.98342895507811,40.755962371826165,-73.97693634033203,40.76497650146485,406
221588,2015-07-01 16:27:41,2015-07-01 16:39:06,2,1.2,-73.97889709472656,40.75603103637695,-73.99217987060547,40.748046875,685
221587,2015-07-01 16:27:41,2015-07-01 16:35:22,1,0.6,-73.99264526367188,40.75358963012695,-73.99082946777342,40.749271392822266,461
221586,2015-07-01 16:27:41,2015-07-01 16:42:04,1,2.1,-73.99603271484375,40.736831665039055,-73.97744750976561,40.71854019165039,863
221590,2015-07-01 16:27:42,2015-07-01 16:33:56,1,0.9,-73.97682189941406,40.747722625732415,-73.97665405273438,40.75771331787109,374
221592,2015-07-01 16:27:42,2015-07-01 16:31:38,1,1.0,-73.9960708618164,40.7434196472168,-74.00550842285155,40.731689453125,236
221596,2015-07-01 16:27:43,2015-07-01 16:41:18,2,1.2,-73.99421691894531,40.7509765625,-73.98052978515625,40.759624481201165,815
221599,2015-07-01 16:27:43,2015-07-01 16:38:13,1,0.94,-73.98884582519531,40.76045608520508,-73.99591827392578,40.75359725952149,630
221601,2015-07-01 16:27:44,2015-07-01 16:32:46,1,0.8,-73.96990203857422,40.75652313232422,-73.97501373291014,40.752254486083984,302
221603,2015-07-01 16:27:44,2015-07-01 16:44:34,1,2.16,-73.97759246826173,40.757930755615234,-73.98831176757811,40.73184967041016,1010
221614,2015-07-01 16:27:49,2015-07-01 16:34:59,2,1.9,-74.0080795288086,40.73951721191406,-74.0160140991211,40.714012145996094,430
221618,2015-07-01 16:27:50,2015-07-01 16:37:29,1,0.94,-73.97474670410156,40.755462646484375,-73.98054504394531,40.74497222900391,579
221621,2015-07-01 16:27:52,2015-07-01 16:35:36,1,0.53,-73.99478149414062,40.75016021728516,-73.99073028564453,40.75659942626953,464
221623,2015-07-01 16:27:53,2015-07-01 16:44:53,2,2.36,-74.01555633544923,40.71615982055664,-74.00664520263672,40.744186401367195,1020
221628,2015-07-01 16:27:54,2015-07-01 17:10:03,1,3.36,-74.0038833618164,40.7075424194336,-73.99239349365233,40.72409439086913,2529
221642,2015-07-01 16:27:58,2015-07-01 16:44:36,6,1.87,-73.9892349243164,40.75680923461913,-73.96309661865233,40.75738143920898,998
221641,2015-07-01 16:27:58,2015-07-01 16:44:39,1,1.2,-73.97383880615233,40.74729919433594,-73.9920196533203,40.74894714355469,1001
221638,2015-07-01 16:27:58,2015-07-01 16:44:33,1,0.9,-73.9947509765625,40.7403678894043,-73.99149322509764,40.75041961669922,995
221639,2015-07-01 16:27:58,2015-07-01 16:32:06,1,0.4,-74.00694274902342,40.74412155151367,-74.00179290771484,40.74558639526367,248
221643,2015-07-01 16:27:59,2015-07-01 16:42:28,1,1.2,-74.0033187866211,40.72761917114258,-73.9911117553711,40.74091339111328,869
221645,2015-07-01 16:27:59,2015-07-01 16:40:28,1,1.9,-73.97512817382812,40.74160385131836,-73.97248077392578,40.761940002441406,749
221649,2015-07-01 16:27:59,2015-07-01 16:41:22,1,1.4,-73.96943664550781,40.76342391967773,-73.98335266113281,40.74869537353516,803
221650,2015-07-01 16:27:59,2015-07-01 16:37:35,2,2.89,-74.00279998779298,40.760379791259766,-74.01228332519531,40.7206916809082,576
221651,2015-07-01 16:27:59,2015-07-01 16:43:03,1,1.24,-73.99337768554686,40.74193954467773,-73.98081970214844,40.75437927246094,904
221655,2015-07-01 16:28:00,2015-07-01 16:45:30,1,1.9,-73.99249267578125,40.74822616577149,-73.97100830078125,40.75728225708008,1050
221656,2015-07-01 16:28:00,2015-07-01 16:32:24,1,0.68,-73.9661865234375,40.75630569458008,-73.9728012084961,40.748626708984375,264
221662,2015-07-01 16:28:02,2015-07-01 16:40:18,1,1.79,-73.99472045898438,40.74526596069336,-73.996337890625,40.72518157958984,736
221661,2015-07-01 16:28:02,2015-07-01 16:36:41,1,1.26,-73.98323822021484,40.73478317260742,-73.97379302978516,40.73706817626953,519
221667,2015-07-01 16:28:03,2015-07-01 16:40:59,1,0.85,-74.00428009033203,40.74253082275391,-73.99545288085938,40.74946975708008,776
221666,2015-07-01 16:28:03,2015-07-01 16:30:43,5,0.65,-74.0011215209961,40.73145294189453,-73.99488830566406,40.73645782470703,160
221663,2015-07-01 16:28:03,2015-07-01 16:48:56,1,1.0,-73.9820556640625,40.761543273925774,-73.99600219726561,40.759254455566406,1253
221668,2015-07-01 16:28:04,2015-07-01 16:36:39,1,1.7,-74.00023651123048,40.727005004882805,-73.98247528076173,40.73928451538086,515
221669,2015-07-01 16:28:04,2015-07-01 16:39:39,6,1.36,-74.00459289550781,40.741981506347656,-73.99149322509764,40.73030853271485,695
221671,2015-07-01 16:28:05,2015-07-01 16:41:48,5,1.17,-73.98546600341797,40.74414443969727,-73.99814605712889,40.75422668457031,823
221674,2015-07-01 16:28:06,2015-07-01 16:53:59,1,2.0,-73.99545288085938,40.73943328857422,-73.97408294677734,40.760112762451165,1553
221675,2015-07-01 16:28:06,2015-07-01 16:31:59,1,0.6,-73.97694396972656,40.75879287719727,-73.98052215576173,40.754497528076165,233
221676,2015-07-01 16:28:06,2015-07-01 16:36:58,1,0.8,-73.99932861328125,40.73912048339844,-74.00463104248048,40.72858047485352,532
221677,2015-07-01 16:28:06,2015-07-01 16:41:15,1,1.31,-73.9656753540039,40.759315490722656,-73.97882843017578,40.745166778564446,789
221679,2015-07-01 16:28:07,2015-07-01 16:43:58,1,2.2,-74.01092529296875,40.71324920654297,-73.99899291992188,40.735389709472656,951
221680,2015-07-01 16:28:07,2015-07-01 16:42:36,2,0.7,-73.9941177368164,40.75119400024414,-73.99421691894531,40.75917053222656,869
221681,2015-07-01 16:28:07,2015-07-01 16:55:04,1,3.43,-74.00381469726561,40.7076301574707,-73.99234008789062,40.74819564819336,1617
221682,2015-07-01 16:28:07,2015-07-01 16:35:41,5,0.69,-73.98638916015625,40.74626922607422,-73.98794555664062,40.7379264831543,454
221683,2015-07-01 16:28:07,2015-07-01 16:36:14,1,1.04,-73.97854614257811,40.71986770629882,-73.99525451660156,40.72566604614258,487
221690,2015-07-01 16:28:08,2015-07-01 16:41:50,1,1.65,-74.00399017333984,40.725730895996094,-73.98863983154298,40.74330139160156,822
221691,2015-07-01 16:28:09,2015-07-01 16:35:22,1,0.7,-74.00700378417967,40.74396896362305,-74.00780487060547,40.75169372558594,433
221692,2015-07-01 16:28:09,2015-07-01 16:36:07,1,1.5,-73.99453735351561,40.74540710449219,-73.99478912353516,40.72834777832031,478
221693,2015-07-01 16:28:09,2015-07-01 16:36:39,1,2.01,-73.97228240966798,40.75650024414063,-73.9851837158203,40.73226165771485,510
221694,2015-07-01 16:28:09,2015-07-01 16:41:16,1,1.57,-73.99667358398438,40.76324081420898,-73.98098754882812,40.74977111816406,787
221696,2015-07-01 16:28:10,2015-07-01 16:46:30,2,1.2,-73.98435974121092,40.769886016845696,-73.99341583251953,40.76277160644531,1100
221697,2015-07-01 16:28:10,2015-07-01 16:45:49,1,1.2,-73.98828125,40.741165161132805,-73.98497772216798,40.75506210327149,1059
221698,2015-07-01 16:28:10,2015-07-01 16:34:55,1,0.5,-73.97577667236328,40.75914001464844,-73.98152923583984,40.75268173217773,405
221700,2015-07-01 16:28:10,2015-07-01 16:31:35,6,0.94,-74.00295257568358,40.72800827026367,-73.99375152587889,40.7359733581543,205
221703,2015-07-01 16:28:11,2015-07-01 16:39:35,2,2.46,-74.01435852050781,40.71651840209961,-74.00080108642578,40.74235916137695,684
221704,2015-07-01 16:28:11,2015-07-01 16:50:04,1,2.61,-73.99671173095702,40.74454879760742,-73.9783477783203,40.751174926757805,1313
221705,2015-07-01 16:28:12,2015-07-01 16:50:55,1,1.2,-73.9786376953125,40.757572174072266,-73.98255920410156,40.75867462158203,1363
221707,2015-07-01 16:28:12,2015-07-01 17:04:33,1,4.18,-74.01415252685547,40.71287155151367,-73.98780059814453,40.76205825805664,2181
221710,2015-07-01 16:28:13,2015-07-01 16:41:33,1,2.0,-73.96485900878906,40.75913238525391,-73.98734283447266,40.7442512512207,800
221713,2015-07-01 16:28:13,2015-07-01 16:33:59,1,0.35,-73.99205780029298,40.75397872924805,-73.98976898193358,40.75792694091797,346
221709,2015-07-01 16:28:13,2015-07-01 16:54:58,2,2.3,-73.99093627929686,40.739349365234375,-73.97531127929686,40.76262283325195,1605
221714,2015-07-01 16:28:14,2015-07-01 16:40:04,1,1.37,-73.98558807373048,40.743999481201165,-73.98064422607422,40.76018524169922,710
221719,2015-07-01 16:28:15,2015-07-01 16:50:23,5,2.64,-73.97044372558594,40.76451873779297,-73.99927520751953,40.74429702758789,1328
221720,2015-07-01 16:28:16,2015-07-01 16:35:05,2,1.0,-74.01131439208984,40.72857284545898,-74.00081634521484,40.73191452026367,409
221725,2015-07-01 16:28:17,2015-07-01 16:30:08,1,0.5,-73.9967269897461,40.74262237548828,-74.00161743164062,40.7374153137207,111
221727,2015-07-01 16:28:17,2015-07-01 16:34:09,1,1.1,-73.96704864501953,40.75723648071289,-73.97309112548828,40.743438720703125,352
221732,2015-07-01 16:28:18,2015-07-01 16:37:02,1,0.93,-73.98252868652342,40.75625991821289,-73.97107696533203,40.7584114074707,524
221733,2015-07-01 16:28:18,2015-07-01 16:32:11,5,0.61,-73.96730804443358,40.75251007080078,-73.97714233398438,40.75727081298828,233
221735,2015-07-01 16:28:19,2015-07-01 16:55:31,3,3.19,-73.99677276611328,40.73289108276367,-73.99407196044923,40.76570129394531,1632
221738,2015-07-01 16:28:20,2015-07-01 16:36:39,1,0.65,-74.00559234619139,40.72938537597656,-74.00643157958984,40.73586654663086,499
221740,2015-07-01 16:28:20,2015-07-01 16:45:03,5,1.98,-73.99601745605469,40.73252868652344,-73.9781494140625,40.75115203857422,1003
221743,2015-07-01 16:28:21,2015-07-01 16:41:49,1,1.87,-74.00486755371092,40.74175643920898,-73.99129486083984,40.72332000732422,808
221749,2015-07-01 16:28:22,2015-07-01 16:43:02,2,2.0,-73.9793930053711,40.737754821777344,-73.9763412475586,40.74202346801758,880
221748,2015-07-01 16:28:22,2015-07-01 16:50:03,5,1.94,-73.99542999267578,40.73045349121094,-74.01485443115233,40.714088439941406,1301
221753,2015-07-01 16:28:23,2015-07-01 16:36:28,1,0.9,-73.99668884277344,40.7425651550293,-74.00511932373048,40.72960662841797,485
221757,2015-07-01 16:28:24,2015-07-01 16:41:32,2,0.8,-74.0029067993164,40.739383697509766,-73.99518585205078,40.74991226196289,788
221759,2015-07-01 16:28:24,2015-07-01 16:37:56,1,2.05,-73.97993469238281,40.73489761352539,-73.9860076904297,40.71923828125,572
221760,2015-07-01 16:28:24,2015-07-01 16:43:09,1,2.39,-73.99150085449217,40.74995803833008,-74.00098419189453,40.7218017578125,885
221762,2015-07-01 16:28:25,2015-07-01 16:33:57,1,1.1,-73.98806762695312,40.71868515014648,-73.97666931152342,40.727012634277344,332
221763,2015-07-01 16:28:25,2015-07-01 16:37:40,1,1.9,-74.01749420166014,40.7117576599121,-74.00926971435547,40.7375602722168,555
221764,2015-07-01 16:28:25,2015-07-01 16:37:49,1,1.6,-73.9946060180664,40.74991226196289,-74.00342559814453,40.73246383666992,564
221766,2015-07-01 16:28:25,2015-07-01 16:41:35,1,1.7,-73.96721649169923,40.756778717041016,-73.98612976074217,40.745899200439446,790
221769,2015-07-01 16:28:26,2015-07-01 16:39:45,1,0.91,-74.01009368896483,40.72059631347656,-74.00003814697266,40.71811294555664,679
221777,2015-07-01 16:28:27,2015-07-01 16:30:05,2,0.34,-73.9856719970703,40.74533081054688,-73.98931884765625,40.74185180664063,98
221773,2015-07-01 16:28:27,2015-07-01 16:34:14,1,1.08,-73.99427795410156,40.75920867919922,-74.00061798095702,40.747440338134766,347
221775,2015-07-01 16:28:27,2015-07-01 16:36:12,1,0.72,-73.97926330566406,40.76161193847656,-73.9704818725586,40.75813674926758,465
221776,2015-07-01 16:28:27,2015-07-01 16:35:51,1,1.02,-73.9812774658203,40.7292594909668,-73.98983764648438,40.73835372924805,444
221780,2015-07-01 16:28:28,2015-07-01 16:40:51,5,1.4,-73.98844146728516,40.768924713134766,-73.9873504638672,40.753379821777344,743
221779,2015-07-01 16:28:28,2015-07-01 16:48:01,3,3.1,-74.01368713378906,40.71382522583008,-73.9930648803711,40.742637634277344,1173
221778,2015-07-01 16:28:28,2015-07-01 16:32:04,1,0.1,-73.98258972167967,40.76167678833008,-73.98601531982422,40.76017379760742,216
221782,2015-07-01 16:28:30,2015-07-01 16:40:35,1,1.1,-74.0062255859375,40.744674682617195,-73.98756408691406,40.73923110961913,725
221784,2015-07-01 16:28:30,2015-07-01 16:59:16,2,3.61,-73.99239349365233,40.7247314453125,-73.99960327148438,40.763008117675774,1846
221787,2015-07-01 16:28:31,2015-07-01 16:44:32,3,1.6,-73.99091339111328,40.749454498291016,-73.99563598632812,40.76459884643555,961
221789,2015-07-01 16:28:31,2015-07-01 16:36:49,3,0.42,-73.98543548583984,40.74741363525391,-73.99219512939453,40.749221801757805,498
221790,2015-07-01 16:28:32,2015-07-01 16:43:41,2,1.8,-73.97844696044923,40.762115478515625,-73.98816680908203,40.74342346191406,909
221792,2015-07-01 16:28:32,2015-07-01 16:53:16,1,4.76,-73.96813201904298,40.75123977661133,-73.97136688232422,40.7510986328125,1484
221794,2015-07-01 16:28:33,2015-07-01 16:36:37,1,1.3,-73.990478515625,40.74168395996094,-73.99700927734375,40.72665023803711,484
221796,2015-07-01 16:28:33,2015-07-01 16:44:23,1,2.33,-74.00257110595702,40.73965072631836,-73.97561645507811,40.719051361083984,950
221799,2015-07-01 16:28:34,2015-07-01 16:30:57,1,0.5,-73.98043823242188,40.754219055175774,-73.98332977294923,40.74750518798828,143
221800,2015-07-01 16:28:34,2015-07-01 16:59:54,1,2.7,-73.99237823486328,40.741737365722656,-73.98217010498048,40.76988220214844,1880
221801,2015-07-01 16:28:34,2015-07-01 16:46:57,2,1.56,-73.99234008789062,40.747955322265625,-73.97705841064453,40.73502349853516,1103
221803,2015-07-01 16:28:35,2015-07-01 16:48:59,1,1.2,-73.99803161621094,40.74028778076172,-73.99203491210938,40.754291534423835,1224
221807,2015-07-01 16:28:36,2015-07-01 16:32:56,1,0.51,-73.98404693603516,40.75286102294922,-73.98146820068358,40.749977111816406,260
221805,2015-07-01 16:28:36,2015-07-01 16:42:01,4,1.0,-73.99118041992188,40.749557495117195,-73.9892349243164,40.75551986694336,805
221806,2015-07-01 16:28:36,2015-07-01 17:15:50,1,5.21,-74.00693511962889,40.71341323852539,-73.9904556274414,40.74903106689453,2834
221809,2015-07-01 16:28:37,2015-07-01 16:36:59,1,0.9,-73.99726867675781,40.7238883972168,-74.00874328613281,40.71897506713867,502
221815,2015-07-01 16:28:38,2015-07-01 16:37:03,5,0.23,-73.98928833007811,40.75505447387695,-73.98936462402342,40.7562255859375,505
221816,2015-07-01 16:28:38,2015-07-01 16:39:25,1,2.73,-73.99423217773438,40.71940612792969,-74.01435852050781,40.7111701965332,647
221817,2015-07-01 16:28:38,2015-07-01 16:42:22,1,1.94,-73.99122619628906,40.749698638916016,-74.00084686279298,40.72593688964844,824
221819,2015-07-01 16:28:39,2015-07-01 16:33:39,1,0.4,-73.98234558105469,40.74848175048828,-73.97930908203125,40.75260925292969,300
221821,2015-07-01 16:28:39,2015-07-01 16:38:21,1,1.5,-73.98296356201173,40.73478317260742,-74.00033569335938,40.74622344970703,582
221822,2015-07-01 16:28:39,2015-07-01 16:38:50,1,1.24,-73.96440124511719,40.75619888305664,-73.97576904296875,40.760448455810554,611
221824,2015-07-01 16:28:40,2015-07-01 16:41:06,3,1.64,-73.99705505371094,40.72246551513672,-73.98103332519531,40.73535919189453,746
221825,2015-07-01 16:28:41,2015-07-01 16:51:11,1,2.7,-74.00737762451173,40.71239471435546,-74.0081787109375,40.742977142333984,1350
221829,2015-07-01 16:28:42,2015-07-01 16:54:01,2,1.9,-73.96912384033203,40.764137268066406,-73.99319458007811,40.76439666748047,1519
221832,2015-07-01 16:28:42,2015-07-01 16:35:44,1,1.23,-73.96828460693358,40.761417388916016,-73.97915649414062,40.74702835083008,422
221834,2015-07-01 16:28:43,2015-07-01 16:49:11,3,1.26,-73.98577880859375,40.738319396972656,-73.9914779663086,40.750221252441406,1228
221833,2015-07-01 16:28:43,2015-07-01 16:47:10,1,2.4,-73.97164154052734,40.750385284423835,-73.99485778808595,40.723121643066406,1107
221840,2015-07-01 16:28:44,2015-07-01 16:42:54,1,1.11,-73.97820281982422,40.750312805175774,-73.99351501464844,40.75013732910156,850
221841,2015-07-01 16:28:44,2015-07-01 16:58:09,6,3.18,-73.99742126464844,40.72213363647461,-73.9747314453125,40.76171112060546,1765
221842,2015-07-01 16:28:45,2015-07-01 16:51:55,2,2.5,-73.99700164794923,40.73141860961913,-73.9739532470703,40.757938385009766,1390
221846,2015-07-01 16:28:46,2015-07-01 16:43:42,1,1.71,-74.01163482666014,40.709617614746094,-73.9996566772461,40.73113632202149,896
221848,2015-07-01 16:28:47,2015-07-01 16:50:22,2,1.2,-73.99842071533203,40.7508201599121,-73.98757934570312,40.75810241699219,1295
221849,2015-07-01 16:28:48,2015-07-01 16:35:54,1,1.2,-73.96761322021484,40.7558479309082,-73.97923278808595,40.74357223510742,426
221852,2015-07-01 16:28:49,2015-07-01 16:57:35,1,3.75,-73.97663116455078,40.748149871826165,-73.976318359375,40.76554107666016,1726
221854,2015-07-01 16:28:49,2015-07-01 16:51:59,1,5.24,-73.99420928955078,40.76145935058594,-74.00733184814453,40.70542907714844,1390
221857,2015-07-01 16:28:51,2015-07-01 16:31:22,1,0.2,-73.98365020751953,40.74229431152344,-73.98596954345702,40.743614196777344,151
221858,2015-07-01 16:28:51,2015-07-01 16:37:50,2,1.3,-73.98291015625,40.74557876586913,-73.99017333984375,40.73259735107422,539
221860,2015-07-01 16:28:51,2015-07-01 16:43:34,1,1.61,-73.99883270263672,40.72335815429688,-73.97757720947266,40.72357940673828,883
221861,2015-07-01 16:28:51,2015-07-01 16:52:20,1,3.01,-73.99562072753906,40.75377655029297,-74.00142669677734,40.72512435913086,1409
221866,2015-07-01 16:28:52,2015-07-01 16:38:34,4,0.95,-73.98334503173827,40.76152038574219,-73.9874267578125,40.75094604492188,582
221865,2015-07-01 16:28:52,2015-07-01 16:35:12,1,0.3,-73.96934509277344,40.75701904296875,-73.96541595458984,40.75885009765625,380
221862,2015-07-01 16:28:52,2015-07-01 16:38:05,1,1.2,-73.99406433105469,40.746429443359375,-73.97926330566406,40.7497673034668,553
221863,2015-07-01 16:28:52,2015-07-01 16:48:55,1,2.0,-73.96978759765625,40.75020217895508,-73.99214935302734,40.74605941772461,1203
221871,2015-07-01 16:28:54,2015-07-01 16:41:13,2,1.0,-73.9689712524414,40.756935119628906,-73.9831771850586,40.76649475097656,739
221873,2015-07-01 16:28:54,2015-07-01 16:39:32,1,1.39,-73.97412872314453,40.75632095336913,-73.98136901855469,40.741310119628906,638
221874,2015-07-01 16:28:55,2015-07-01 16:35:07,1,0.5,-74.00228881835938,40.751102447509766,-73.99481201171875,40.7501335144043,372
221877,2015-07-01 16:28:56,2015-07-01 16:43:46,2,1.6,-73.99429321289062,40.75141143798828,-73.97258758544923,40.74901580810546,890
221878,2015-07-01 16:28:56,2015-07-01 17:00:57,1,2.81,-73.99624633789062,40.73809814453125,-73.96633911132812,40.76171875,1921
221881,2015-07-01 16:28:57,2015-07-01 16:48:09,1,1.36,-73.99318695068358,40.740280151367195,-73.97824096679686,40.75112915039063,1152
221883,2015-07-01 16:28:57,2015-07-01 16:33:41,1,0.78,-73.99044036865233,40.77532577514648,-73.98223876953125,40.77130508422852,284
221885,2015-07-01 16:28:57,2015-07-01 16:41:55,1,2.1,-73.97705078125,40.7193603515625,-74.00155639648438,40.73738098144531,778
